observation_id,basket_uid,reason_code,gate_m15_reverse_confirmed,gate_closed_bar_signal,gate_hardstop_now_false,gate_close_priority_ok_true,gate_close_priority_blocked_false,gate_pending_close_false,gate_market_state_valid,gate_hte_eligible_false_and_known,gate_recovery_eligible_false_and_known,gate_basketclose_eligible_false_and_known,gate_event_state_not_unknown_if_used,gate_direction_known,gate_first_eligible_signal,commission_treatment,all_gates_pass,future_executable_candidate,blocking_gates,data_source
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.08T07:07:04#90|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.08T07:07:04#90,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.08T13:56:31#96|M30_REGIME_MISMATCH_AT_ENTRY,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.08T13:56:31#96,M30_ENTRY_REGIME_MISMATCH,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.11T02:28:02#98|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.11T02:28:02#98,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.11T06:10:03#110|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.11T06:10:03#110,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.11T08:32:34#116|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.11T08:32:34#116,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.11T09:12:52#118|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.11T09:12:52#118,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.11T11:13:59#120|M15_REVERSE_CROSS,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.11T11:13:59#120,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.11T13:12:28#126|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.11T13:12:28#126,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.11T13:12:28#126|M15_REVERSE_CROSS,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.11T13:12:28#126,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.11T13:12:28#126|M15_REVERSE_CROSS_WITH_M30_ADVERSE_REGIME,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.11T13:12:28#126,M15_REVERSE_WITH_M30_ADVERSE,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.11T13:12:28#126|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.11T13:12:28#126,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.11T13:12:28#126|M30_REGIME_PLUS_M15_CROSS_PLUS_M5_PULLBACK,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.11T13:12:28#126,M15_REVERSE_M30_M5_COMBO,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.15T01:05:00#130|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.15T01:05:00#130,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.15T19:31:03#152|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.15T19:31:03#152,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.15T19:31:03#152|M15_REVERSE_CROSS,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.15T19:31:03#152,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.15T19:31:03#152|M15_REVERSE_CROSS_WITH_M30_ADVERSE_REGIME,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.15T19:31:03#152,M15_REVERSE_WITH_M30_ADVERSE,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.15T19:31:03#152|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.15T19:31:03#152,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.15T19:31:03#152|M30_REGIME_PLUS_M15_CROSS_PLUS_M5_PULLBACK,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.15T19:31:03#152,M15_REVERSE_M30_M5_COMBO,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.22T01:07:59#156|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.22T01:07:59#156,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.22T01:07:59#156|M15_REVERSE_CROSS,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.22T01:07:59#156,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.22T01:07:59#156|M15_REVERSE_CROSS_WITH_M30_ADVERSE_REGIME,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.22T01:07:59#156,M15_REVERSE_WITH_M30_ADVERSE,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.22T01:07:59#156|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.22T01:07:59#156,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.22T01:07:59#156|M30_REGIME_PLUS_M15_CROSS_PLUS_M5_PULLBACK,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.22T01:07:59#156,M15_REVERSE_M30_M5_COMBO,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.03T01:20:55#4|M30_REGIME_MISMATCH_AT_ENTRY,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.03T01:20:55#4,M30_ENTRY_REGIME_MISMATCH,false,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.03T03:45:23#8|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.03T03:45:23#8,M5_REVERSE_WARNING,false,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.03T03:45:23#8|M15_REVERSE_CROSS,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.03T03:45:23#8,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.03T03:45:23#8|M15_REVERSE_CROSS_WITH_M30_ADVERSE_REGIME,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.03T03:45:23#8,M15_REVERSE_WITH_M30_ADVERSE,true,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.03T03:45:23#8|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.03T03:45:23#8,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.03T03:45:23#8|M30_REGIME_PLUS_M15_CROSS_PLUS_M5_PULLBACK,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.03T03:45:23#8,M15_REVERSE_M30_M5_COMBO,true,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.09T10:59:32#12|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.09T10:59:32#12,M5_REVERSE_WARNING,false,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.09T10:59:32#12|M15_REVERSE_CROSS,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.09T10:59:32#12,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.09T10:59:32#12|M15_REVERSE_CROSS_WITH_M30_ADVERSE_REGIME,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.09T10:59:32#12,M15_REVERSE_WITH_M30_ADVERSE,true,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.09T10:59:32#12|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.09T10:59:32#12,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.09T10:59:32#12|M30_REGIME_MISMATCH_AT_ENTRY,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.09T10:59:32#12,M30_ENTRY_REGIME_MISMATCH,false,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.09T10:59:32#12|M30_REGIME_PLUS_M15_CROSS_PLUS_M5_PULLBACK,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.09T10:59:32#12,M15_REVERSE_M30_M5_COMBO,true,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.16T02:00:04#16|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.16T02:00:04#16,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.16T02:00:04#16|M15_REVERSE_CROSS,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.16T02:00:04#16,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.16T02:00:04#16|M15_REVERSE_CROSS_WITH_M30_ADVERSE_REGIME,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.16T02:00:04#16,M15_REVERSE_WITH_M30_ADVERSE,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.16T02:00:04#16|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.16T02:00:04#16,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.16T02:00:04#16|M30_REGIME_PLUS_M15_CROSS_PLUS_M5_PULLBACK,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.16T02:00:04#16,M15_REVERSE_M30_M5_COMBO,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.23T06:18:31#20|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.23T06:18:31#20,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.24T18:36:02#36|M30_REGIME_MISMATCH_AT_ENTRY,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.24T18:36:02#36,M30_ENTRY_REGIME_MISMATCH,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.24T19:03:02#38|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.24T19:03:02#38,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.25T14:16:03#40|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.25T14:16:03#40,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.25T14:16:03#40|M15_REVERSE_CROSS,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.25T14:16:03#40,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.25T14:16:03#40|M15_REVERSE_CROSS_WITH_M30_ADVERSE_REGIME,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.25T14:16:03#40,M15_REVERSE_WITH_M30_ADVERSE,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.25T14:16:03#40|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.25T14:16:03#40,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.25T14:16:03#40|M30_REGIME_MISMATCH_AT_ENTRY,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.25T14:16:03#40,M30_ENTRY_REGIME_MISMATCH,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.25T14:16:03#40|M30_REGIME_PLUS_M15_CROSS_PLUS_M5_PULLBACK,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.25T14:16:03#40,M15_REVERSE_M30_M5_COMBO,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.30T07:04:04#44|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.30T07:04:04#44,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.30T07:04:04#44|M30_REGIME_MISMATCH_AT_ENTRY,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.30T07:04:04#44,M30_ENTRY_REGIME_MISMATCH,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
